virus,reference,hi
EPI651392,EPI498431,0.0
EPI651392,EPI466626,0.0
EPI675784,EPI1161425,1.687804878048782
EPI675784,EPI617718,1.687804878048782
EPI675784,EPI2079749,3.8290598290598314
EPI675784,EPI319590,0.88826815642458
EPI675784,EPI309633,1.5197368421052655
EPI675784,EPI316435,1.1472868217054248
EPI675784,EPI390473,0.0
EPI675784,EPI1853200,0.0
EPI675784,EPI466628,0.6692913385826778
EPI675784,EPI498431,0.6692913385826778
EPI675784,EPI466626,0.6692913385826778
EPI678540,EPI1161425,1.687804878048782
EPI678540,EPI617718,1.687804878048782
EPI678540,EPI2079749,3.8290598290598314
EPI678540,EPI319590,0.0
EPI678540,EPI309633,0.5197368421052655
EPI678540,EPI316435,1.1472868217054248
EPI678540,EPI390473,0.0
EPI678540,EPI1853200,0.0
EPI678540,EPI466628,0.0
EPI678540,EPI498431,0.0
EPI678540,EPI466626,0.0
EPI675780,EPI1161425,1.687804878048782
EPI675780,EPI617718,1.687804878048782
EPI675780,EPI2079749,2.8290598290598314
EPI675780,EPI319590,0.0
EPI675780,EPI309633,0.5197368421052655
EPI675780,EPI316435,1.1472868217054248
EPI675780,EPI390473,0.0
EPI675780,EPI1853200,0.0
EPI675780,EPI466628,0.0
EPI675780,EPI498431,0.0
EPI675780,EPI466626,0.0
EPI676258,EPI1161425,1.687804878048782
EPI676258,EPI617718,1.687804878048782
EPI676258,EPI2079749,2.8290598290598314
EPI676258,EPI319590,0.0
EPI676258,EPI309633,0.5197368421052655
EPI676258,EPI316435,1.1472868217054248
EPI676258,EPI390473,0.0
EPI676258,EPI1853200,0.0
EPI676258,EPI466628,0.0
EPI676258,EPI498431,0.0
EPI676258,EPI466626,0.0
EPI680494,EPI1161425,1.343902439024391
EPI680494,EPI617718,1.343902439024391
EPI680494,EPI2079749,3.3290598290598314
EPI680494,EPI319590,0.44413407821229
EPI680494,EPI309633,1.0197368421052655
EPI680494,EPI316435,0.6472868217054248
EPI680494,EPI390473,0.0
EPI680494,EPI1853200,0.0
EPI680494,EPI466628,0.3346456692913389
EPI680494,EPI498431,0.3346456692913389
EPI680494,EPI466626,0.3346456692913389
EPI675759,EPI1161425,2.687804878048782
EPI675759,EPI617718,2.687804878048782
EPI675759,EPI2079749,3.8290598290598314
EPI675759,EPI319590,0.88826815642458
EPI675759,EPI309633,1.5197368421052655
EPI675759,EPI316435,1.1472868217054248
EPI675759,EPI390473,0.0
EPI675759,EPI1853200,0.0
EPI675759,EPI466628,0.6692913385826778
EPI675759,EPI498431,0.6692913385826778
EPI675759,EPI466626,0.6692913385826778
EPI679245,EPI1161425,1.687804878048782
EPI679245,EPI617718,1.687804878048782
EPI679245,EPI2079749,2.8290598290598314
EPI679245,EPI319590,0.0
EPI679245,EPI309633,0.5197368421052655
EPI679245,EPI316435,0.14728682170542484
EPI679245,EPI390473,0.0
EPI679245,EPI1853200,0.0
EPI679245,EPI466628,0.0
EPI679245,EPI498431,0.0
EPI679245,EPI466626,0.0
EPI687801,EPI1161425,1.687804878048782
EPI687801,EPI617718,1.687804878048782
EPI687801,EPI2079749,2.8290598290598314
EPI687801,EPI319590,0.0
EPI687801,EPI309633,0.5197368421052655
EPI687801,EPI316435,0.14728682170542484
EPI687801,EPI390473,0.0
EPI687801,EPI1853200,0.0
EPI687801,EPI466628,0.0
EPI687801,EPI498431,0.0
EPI687801,EPI466626,0.0
EPI687813,EPI1161425,2.687804878048782
EPI687813,EPI617718,2.687804878048782
EPI687813,EPI2079749,3.8290598290598314
EPI687813,EPI319590,0.88826815642458
EPI687813,EPI309633,1.5197368421052655
EPI687813,EPI316435,1.1472868217054248
EPI687813,EPI390473,0.0
EPI687813,EPI1853200,0.0
EPI687813,EPI466628,0.6692913385826778
EPI687813,EPI498431,0.6692913385826778
EPI687813,EPI466626,0.6692913385826778
EPI677648,EPI1161425,1.687804878048782
EPI677648,EPI617718,1.687804878048782
EPI677648,EPI2079749,2.8290598290598314
EPI677648,EPI319590,0.0
EPI677648,EPI309633,0.5197368421052655
EPI677648,EPI316435,0.14728682170542484
EPI677648,EPI390473,0.0
EPI677648,EPI1853200,0.0
EPI677648,EPI466628,0.0
EPI677648,EPI498431,0.0
EPI677648,EPI466626,0.0
EPI679266,EPI1161425,1.687804878048782
EPI679266,EPI617718,1.687804878048782
EPI679266,EPI2079749,2.8290598290598314
EPI679266,EPI319590,0.88826815642458
EPI679266,EPI309633,1.5197368421052655
EPI679266,EPI316435,1.1472868217054248
EPI679266,EPI390473,0.0
EPI679266,EPI1853200,0.0
EPI679266,EPI466628,0.0
EPI679266,EPI498431,0.0
EPI679266,EPI466626,0.0
EPI687768,EPI1161425,1.687804878048782
EPI687768,EPI617718,1.687804878048782
EPI687768,EPI2079749,2.8290598290598314
EPI687768,EPI319590,0.0
EPI687768,EPI309633,0.5197368421052655
EPI687768,EPI316435,0.14728682170542484
EPI687768,EPI390473,0.0
EPI687768,EPI1853200,0.0
EPI687768,EPI466628,0.0
EPI687768,EPI498431,0.0
EPI687768,EPI466626,0.0
EPI687797,EPI1161425,1.687804878048782
EPI687797,EPI617718,1.687804878048782
EPI678238,EPI1161425,1.687804878048782
EPI678238,EPI617718,1.687804878048782
EPI687797,EPI2079749,2.8290598290598314
EPI678238,EPI2079749,2.8290598290598314
EPI687797,EPI319590,0.0
EPI678238,EPI319590,0.0
EPI687797,EPI309633,0.5197368421052655
EPI678238,EPI309633,0.5197368421052655
EPI687797,EPI316435,0.14728682170542484
EPI678238,EPI316435,0.14728682170542484
EPI687797,EPI390473,0.0
EPI687797,EPI1853200,0.0
EPI678238,EPI390473,0.0
EPI678238,EPI1853200,0.0
EPI687797,EPI466628,0.0
EPI687797,EPI498431,0.0
EPI687797,EPI466626,0.0
EPI678238,EPI466628,0.0
EPI678238,EPI498431,0.0
EPI678238,EPI466626,0.0
EPI712167,EPI1161425,1.687804878048782
EPI712167,EPI617718,1.687804878048782
EPI712167,EPI2079749,2.8290598290598314
EPI712167,EPI319590,0.0
EPI712167,EPI309633,0.5197368421052655
EPI712167,EPI316435,0.14728682170542484
EPI712167,EPI390473,0.0
EPI712167,EPI1853200,0.0
EPI712167,EPI466628,0.0
EPI712167,EPI498431,0.0
EPI712167,EPI466626,0.0
EPI687803,EPI1161425,0.791869918699188
EPI687803,EPI617718,0.791869918699188
EPI687803,EPI2079749,3.162393162393165
EPI687803,EPI319590,0.74022346368715
EPI687803,EPI309633,1.0197368421052655
EPI687803,EPI316435,0.6472868217054248
EPI687803,EPI390473,0.0
EPI687803,EPI1853200,0.0
EPI687803,EPI466628,0.3346456692913389
EPI687803,EPI498431,0.3346456692913389
EPI687803,EPI466626,0.3346456692913389
EPI687807,EPI1161425,1.687804878048782
EPI687807,EPI617718,1.687804878048782
EPI687807,EPI2079749,2.8290598290598314
EPI687807,EPI319590,0.88826815642458
EPI687807,EPI309633,1.5197368421052655
EPI687807,EPI316435,0.14728682170542484
EPI687807,EPI390473,0.0
EPI687807,EPI1853200,0.0
EPI687807,EPI466628,0.6692913385826778
EPI687807,EPI498431,0.6692913385826778
EPI687807,EPI466626,0.6692913385826778
EPI667433,EPI1161425,0.687804878048782
EPI667433,EPI617718,0.687804878048782
EPI789069,EPI1161425,0.687804878048782
EPI789069,EPI617718,0.687804878048782
EPI611025,EPI1161425,0.5158536585365865
EPI611025,EPI617718,0.5158536585365865
EPI562089,EPI1161425,0.687804878048782
EPI562089,EPI617718,0.687804878048782
EPI667408,EPI1161425,0.687804878048782
EPI667408,EPI617718,0.687804878048782
EPI667456,EPI1161425,0.687804878048782
EPI667456,EPI617718,0.687804878048782
EPI667474,EPI1161425,0.687804878048782
EPI667474,EPI617718,0.687804878048782
EPI2187013,EPI1161425,0.687804878048782
EPI2187013,EPI617718,0.687804878048782
EPI667479,EPI1161425,0.687804878048782
EPI667479,EPI617718,0.687804878048782
EPI667473,EPI1161425,0.687804878048782
EPI667473,EPI617718,0.687804878048782
EPI667433,EPI2079749,3.3290598290598314
EPI789069,EPI2079749,3.3290598290598314
EPI611025,EPI2079749,2.9540598290598314
EPI562089,EPI2079749,3.3290598290598314
EPI667408,EPI2079749,3.329059829059831
EPI667456,EPI2079749,3.3290598290598314
EPI667474,EPI2079749,3.3290598290598314
EPI2187013,EPI2079749,3.3290598290598314
EPI667479,EPI2079749,3.3290598290598314
EPI667473,EPI2079749,3.3290598290598314
EPI667433,EPI319590,0.38826815642458
EPI789069,EPI319590,0.38826815642458
EPI611025,EPI319590,0.291201117318435
EPI562089,EPI319590,0.38826815642458
EPI667408,EPI319590,0.38826815642458
EPI667456,EPI319590,0.38826815642458
EPI667474,EPI319590,0.38826815642458
EPI2187013,EPI319590,0.38826815642458
EPI667479,EPI319590,0.38826815642458
EPI667473,EPI319590,0.38826815642458
EPI667433,EPI309633,1.0197368421052655
EPI789069,EPI309633,1.0197368421052655
EPI611025,EPI309633,0.7648026315789491
EPI562089,EPI309633,1.0197368421052655
EPI667408,EPI309633,1.0197368421052655
EPI667456,EPI309633,1.0197368421052655
EPI667474,EPI309633,1.0197368421052655
EPI2187013,EPI309633,1.0197368421052655
EPI667479,EPI309633,1.0197368421052655
EPI667473,EPI309633,1.0197368421052655
EPI667433,EPI316435,1.1472868217054248
EPI789069,EPI316435,1.1472868217054248
EPI611025,EPI316435,0.8604651162790686
EPI562089,EPI316435,1.1472868217054248
EPI667408,EPI316435,1.1472868217054248
EPI667456,EPI316435,1.1472868217054248
EPI667474,EPI316435,1.1472868217054248
EPI2187013,EPI316435,1.1472868217054248
EPI667479,EPI316435,1.1472868217054248
EPI667473,EPI316435,1.1472868217054248
EPI667433,EPI390473,0.0
EPI667433,EPI1853200,0.0
EPI789069,EPI390473,0.0
EPI789069,EPI1853200,0.0
EPI611025,EPI390473,0.0
EPI611025,EPI1853200,0.0
EPI562089,EPI390473,0.0
EPI562089,EPI1853200,0.0
EPI667408,EPI390473,0.0
EPI667408,EPI1853200,0.0
EPI667456,EPI390473,0.0
EPI667456,EPI1853200,0.0
EPI667474,EPI390473,0.0
EPI667474,EPI1853200,0.0
EPI2187013,EPI390473,0.0
EPI2187013,EPI1853200,0.0
EPI667479,EPI390473,0.0
EPI667479,EPI1853200,0.0
EPI667473,EPI390473,0.0
EPI667473,EPI1853200,0.0
EPI667433,EPI466628,0.6692913385826778
EPI667433,EPI498431,0.6692913385826778
EPI667433,EPI466626,0.6692913385826778
EPI789069,EPI466628,0.6692913385826778
EPI789069,EPI498431,0.6692913385826778
EPI789069,EPI466626,0.6692913385826778
EPI611025,EPI466628,0.5019685039370083
EPI611025,EPI498431,0.5019685039370083
EPI611025,EPI466626,0.5019685039370083
EPI562089,EPI466628,0.6692913385826778
EPI562089,EPI498431,0.6692913385826778
EPI562089,EPI466626,0.6692913385826778
EPI667408,EPI466628,0.6692913385826778
EPI667408,EPI498431,0.6692913385826778
EPI667408,EPI466626,0.6692913385826778
EPI667456,EPI466628,0.6692913385826778
EPI667456,EPI498431,0.6692913385826778
EPI667456,EPI466626,0.6692913385826778
EPI667474,EPI466628,0.6692913385826778
EPI667474,EPI498431,0.6692913385826778
EPI667474,EPI466626,0.6692913385826778
EPI2187013,EPI466628,0.6692913385826778
EPI2187013,EPI498431,0.6692913385826778
EPI2187013,EPI466626,0.6692913385826778
EPI667479,EPI466628,0.6692913385826778
EPI667479,EPI498431,0.6692913385826778
EPI667479,EPI466626,0.6692913385826778
EPI667473,EPI466628,0.6692913385826778
EPI667473,EPI498431,0.6692913385826778
EPI667473,EPI466626,0.6692913385826778
EPI611152,EPI1161425,0.687804878048782
EPI611152,EPI617718,0.687804878048782
EPI626108,EPI1161425,0.687804878048782
EPI626108,EPI617718,0.687804878048782
EPI611160,EPI1161425,0.687804878048782
EPI611160,EPI617718,0.687804878048782
EPI611152,EPI2079749,2.8290598290598314
EPI626108,EPI2079749,2.8290598290598314
EPI611160,EPI2079749,2.8290598290598314
EPI611152,EPI319590,0.88826815642458
EPI626108,EPI319590,0.88826815642458
EPI611160,EPI319590,0.88826815642458
EPI611152,EPI309633,0.5197368421052655
EPI626108,EPI309633,0.5197368421052655
EPI611160,EPI309633,0.5197368421052655
EPI611152,EPI316435,1.1472868217054248
EPI626108,EPI316435,1.1472868217054248
EPI611160,EPI316435,1.1472868217054248
EPI611152,EPI390473,0.0
EPI611152,EPI1853200,0.0
EPI626108,EPI390473,0.0
EPI626108,EPI1853200,0.0
EPI611160,EPI390473,0.0
EPI611160,EPI1853200,0.0
EPI611152,EPI466628,0.0
EPI611152,EPI498431,0.0
EPI611152,EPI466626,0.0
EPI626108,EPI466628,0.0
EPI626108,EPI498431,0.0
EPI626108,EPI466626,0.0
EPI611160,EPI466628,0.0
EPI611160,EPI498431,0.0
EPI611160,EPI466626,0.0
EPI561739,EPI1161425,0.1375609756097564
EPI561739,EPI617718,0.1375609756097564
EPI561739,EPI2079749,2.4290598290598315
EPI561739,EPI319590,0.0
EPI561739,EPI309633,0.3118421052631593
EPI561739,EPI316435,0.2883720930232549
EPI561739,EPI390473,0.0
EPI561739,EPI1853200,0.0
EPI561739,EPI466628,0.0
EPI561739,EPI498431,0.0
EPI561739,EPI466626,0.0
EPI672562,EPI1161425,0.687804878048782
EPI672562,EPI617718,0.687804878048782
EPI672562,EPI2079749,2.8290598290598314
EPI672562,EPI319590,0.0
EPI672562,EPI309633,0.5197368421052655
EPI672562,EPI316435,0.14728682170542484
EPI672562,EPI390473,0.0
EPI672562,EPI1853200,0.0
EPI672562,EPI466628,0.0
EPI672562,EPI498431,0.0
EPI672562,EPI466626,0.0
EPI672618,EPI1161425,0.687804878048782
EPI672618,EPI617718,0.687804878048782
EPI672618,EPI2079749,3.8290598290598314
EPI672618,EPI319590,1.88826815642458
EPI672618,EPI309633,2.5197368421052655
EPI672618,EPI316435,3.147286821705425
EPI672618,EPI390473,1.4127906976744171
EPI672618,EPI1853200,1.4127906976744171
EPI672618,EPI466628,1.6692913385826778
EPI672618,EPI498431,1.6692913385826778
EPI672618,EPI466626,1.6692913385826778
EPI626251,EPI1161425,1.687804878048782
EPI626251,EPI617718,1.687804878048782
EPI626251,EPI2079749,3.8290598290598314
EPI626251,EPI319590,0.88826815642458
EPI626251,EPI309633,1.5197368421052655
EPI626251,EPI316435,1.1472868217054248
EPI626251,EPI390473,0.4127906976744171
EPI626251,EPI1853200,0.4127906976744171
EPI626251,EPI466628,0.6692913385826778
EPI626251,EPI498431,0.6692913385826778
EPI626251,EPI466626,0.6692913385826778
EPI672746,EPI1161425,1.687804878048782
EPI672746,EPI617718,1.687804878048782
EPI672746,EPI2079749,3.8290598290598314
EPI672746,EPI319590,0.88826815642458
EPI672746,EPI309633,1.5197368421052655
EPI672746,EPI316435,2.147286821705425
EPI672746,EPI390473,0.4127906976744171
EPI672746,EPI1853200,0.4127906976744171
EPI672746,EPI466628,0.6692913385826778
EPI672746,EPI498431,0.6692913385826778
EPI672746,EPI466626,0.6692913385826778
EPI672742,EPI1161425,0.0
EPI672742,EPI617718,0.0
EPI672742,EPI2079749,2.8290598290598314
EPI672742,EPI319590,0.0
EPI672742,EPI309633,0.5197368421052655
EPI672742,EPI316435,0.14728682170542484
EPI672742,EPI390473,0.0
EPI672742,EPI1853200,0.0
EPI672742,EPI466628,0.0
EPI672742,EPI498431,0.0
EPI672742,EPI466626,0.0
EPI672750,EPI1161425,1.687804878048782
EPI672750,EPI617718,1.687804878048782
EPI672750,EPI2079749,3.8290598290598314
EPI672750,EPI319590,0.88826815642458
EPI672750,EPI309633,1.5197368421052655
EPI672750,EPI316435,2.147286821705425
EPI672750,EPI390473,0.4127906976744171
EPI672750,EPI1853200,0.4127906976744171
EPI672750,EPI466628,0.6692913385826778
EPI672750,EPI498431,0.6692913385826778
EPI672750,EPI466626,0.6692913385826778
EPI589551,EPI1161425,1.4065040650406517
EPI589551,EPI617718,1.4065040650406517
EPI589551,EPI2079749,3.329059829059831
EPI589551,EPI319590,0.44413407821229
EPI589551,EPI309633,0.9331140350877213
EPI589551,EPI316435,1.480620155038758
EPI589551,EPI390473,0.30426356589147235
EPI589551,EPI1853200,0.30426356589147235
EPI589551,EPI466628,0.5013123359580055
EPI589551,EPI498431,0.5013123359580055
EPI589551,EPI466626,0.5013123359580055
EPI672595,EPI1161425,1.687804878048782
EPI672595,EPI617718,1.687804878048782
EPI628951,EPI1161425,1.687804878048782
EPI628951,EPI617718,1.687804878048782
EPI704124,EPI1161425,1.687804878048782
EPI704124,EPI617718,1.687804878048782
EPI672595,EPI2079749,5.829059829059831
EPI628951,EPI2079749,5.829059829059831
EPI704124,EPI2079749,5.829059829059831
EPI672595,EPI319590,2.88826815642458
EPI628951,EPI319590,2.88826815642458
EPI704124,EPI319590,2.88826815642458
EPI672595,EPI309633,3.5197368421052655
EPI628951,EPI309633,3.5197368421052655
EPI704124,EPI309633,3.5197368421052655
EPI672595,EPI316435,5.147286821705425
EPI628951,EPI316435,5.147286821705425
EPI704124,EPI316435,5.147286821705425
EPI672595,EPI390473,2.412790697674417
EPI672595,EPI1853200,2.412790697674417
EPI628951,EPI390473,2.412790697674417
EPI628951,EPI1853200,2.412790697674417
EPI704124,EPI390473,2.412790697674417
EPI704124,EPI1853200,2.412790697674417
EPI672595,EPI466628,3.6692913385826778
EPI672595,EPI498431,3.6692913385826778
EPI672595,EPI466626,3.6692913385826778
EPI628951,EPI466628,3.6692913385826778
EPI628951,EPI498431,3.6692913385826778
EPI628951,EPI466626,3.6692913385826778
EPI704124,EPI466628,3.6692913385826778
EPI704124,EPI498431,3.6692913385826778
EPI704124,EPI466626,3.6692913385826778
EPI672678,EPI1161425,2.687804878048782
EPI672678,EPI617718,2.687804878048782
EPI672678,EPI2079749,3.8290598290598314
EPI672678,EPI319590,0.88826815642458
EPI672678,EPI309633,2.5197368421052655
EPI672678,EPI316435,3.147286821705425
EPI672678,EPI390473,1.4127906976744171
EPI672678,EPI1853200,1.4127906976744171
EPI672678,EPI466628,1.6692913385826778
EPI672678,EPI498431,1.6692913385826778
EPI672678,EPI466626,1.6692913385826778
EPI672700,EPI1161425,0.687804878048782
EPI672700,EPI617718,0.687804878048782
EPI672700,EPI2079749,2.8290598290598314
EPI672700,EPI319590,0.0
EPI672700,EPI309633,0.5197368421052655
EPI672700,EPI316435,0.14728682170542484
EPI672700,EPI390473,0.0
EPI672700,EPI1853200,0.0
EPI672700,EPI466628,0.0
EPI672700,EPI498431,0.0
EPI672700,EPI466626,0.0
EPI672667,EPI1161425,0.687804878048782
EPI672667,EPI617718,0.687804878048782
EPI672667,EPI2079749,2.8290598290598314
EPI672667,EPI319590,0.0
EPI672667,EPI309633,0.5197368421052655
EPI672667,EPI316435,0.14728682170542484
EPI672667,EPI390473,0.0
EPI672667,EPI1853200,0.0
EPI672667,EPI466628,0.0
EPI672667,EPI498431,0.0
EPI672667,EPI466626,0.0
EPI567226,EPI1161425,0.687804878048782
EPI567226,EPI617718,0.687804878048782
EPI567226,EPI2079749,2.8290598290598314
EPI567226,EPI319590,0.0
EPI567226,EPI309633,0.5197368421052655
EPI567226,EPI316435,0.14728682170542484
EPI567226,EPI390473,0.0
EPI567226,EPI1853200,0.0
EPI567226,EPI466628,0.0
EPI567226,EPI498431,0.0
EPI567226,EPI466626,0.0
EPI672614,EPI1161425,3.687804878048782
EPI672614,EPI617718,3.687804878048782
EPI672614,EPI2079749,4.829059829059831
EPI672614,EPI319590,1.88826815642458
EPI672614,EPI309633,2.5197368421052655
EPI672614,EPI316435,3.147286821705425
EPI672614,EPI390473,1.4127906976744171
EPI672614,EPI1853200,1.4127906976744171
EPI672614,EPI466628,2.6692913385826778
EPI672614,EPI498431,2.6692913385826778
EPI672614,EPI466626,2.6692913385826778
EPI672630,EPI1161425,2.687804878048782
EPI672630,EPI617718,2.687804878048782
EPI672630,EPI2079749,3.8290598290598314
EPI672630,EPI319590,0.88826815642458
EPI672630,EPI309633,1.5197368421052655
EPI672630,EPI316435,3.147286821705425
EPI672630,EPI390473,0.4127906976744171
EPI672630,EPI1853200,0.4127906976744171
EPI672630,EPI466628,1.6692913385826778
EPI672630,EPI498431,1.6692913385826778
EPI672630,EPI466626,1.6692913385826778
EPI672634,EPI1161425,0.687804878048782
EPI672634,EPI617718,0.687804878048782
EPI672634,EPI2079749,2.8290598290598314
EPI672634,EPI319590,0.0
EPI672634,EPI309633,0.5197368421052655
EPI672634,EPI316435,0.14728682170542484
EPI672634,EPI390473,0.0
EPI672634,EPI1853200,0.0
EPI672634,EPI466628,0.0
EPI672634,EPI498431,0.0
EPI672634,EPI466626,0.0
EPI672642,EPI1161425,0.687804878048782
EPI672642,EPI617718,0.687804878048782
EPI672642,EPI2079749,2.8290598290598314
EPI672642,EPI319590,0.0
EPI672642,EPI309633,0.5197368421052655
EPI672642,EPI316435,0.14728682170542484
EPI672642,EPI390473,0.0
EPI672642,EPI1853200,0.0
EPI672642,EPI466628,0.0
EPI672642,EPI498431,0.0
EPI672642,EPI466626,0.0
EPI672626,EPI1161425,0.687804878048782
EPI672626,EPI617718,0.687804878048782
EPI672626,EPI2079749,3.8290598290598314
EPI672626,EPI319590,0.88826815642458
EPI672626,EPI309633,0.5197368421052655
EPI672626,EPI316435,1.1472868217054248
EPI672626,EPI390473,0.0
EPI672626,EPI1853200,0.0
EPI672626,EPI466628,0.6692913385826778
EPI672626,EPI498431,0.6692913385826778
EPI672626,EPI466626,0.6692913385826778
EPI672590,EPI1161425,4.687804878048781
EPI672590,EPI617718,4.687804878048781
EPI628919,EPI1161425,4.687804878048781
EPI628919,EPI617718,4.687804878048781
EPI672590,EPI2079749,6.8290598290598306
EPI628919,EPI2079749,6.8290598290598306
EPI672590,EPI319590,4.888268156424579
EPI628919,EPI319590,4.888268156424579
EPI672590,EPI309633,4.519736842105265
EPI628919,EPI309633,4.519736842105265
EPI672590,EPI316435,6.147286821705424
EPI628919,EPI316435,6.147286821705424
EPI672590,EPI390473,4.412790697674416
EPI672590,EPI1853200,4.412790697674416
EPI628919,EPI390473,4.412790697674416
EPI628919,EPI1853200,4.412790697674416
EPI672590,EPI466628,4.669291338582677
EPI672590,EPI498431,4.669291338582677
EPI672590,EPI466626,4.669291338582677
EPI628919,EPI466628,4.669291338582677
EPI628919,EPI498431,4.669291338582677
EPI628919,EPI466626,4.669291338582677
EPI626196,EPI1161425,0.687804878048782
EPI626196,EPI617718,0.687804878048782
EPI626028,EPI1161425,0.687804878048782
EPI626028,EPI617718,0.687804878048782
EPI625980,EPI1161425,0.687804878048782
EPI625980,EPI617718,0.687804878048782
EPI672726,EPI1161425,0.687804878048782
EPI672726,EPI617718,0.687804878048782
EPI626196,EPI2079749,3.8290598290598314
EPI626028,EPI2079749,3.8290598290598314
EPI625980,EPI2079749,3.8290598290598314
EPI672726,EPI2079749,3.8290598290598314
EPI626196,EPI319590,0.38826815642458
EPI626028,EPI319590,0.38826815642458
EPI625980,EPI319590,0.38826815642458
EPI672726,EPI319590,0.38826815642458
EPI626196,EPI309633,1.5197368421052655
