virus,reference,hi
EPI352691,EPI606514,0.5333333333333334
EPI352691,EPI331093,0.25000000000000044
EPI352691,EPI301762,0.0568181818181821
EPI352691,EPI318272,0.0568181818181821
EPI352691,EPI319241,1.8235294117647065
EPI352691,EPI326342,1.8235294117647065
EPI352691,EPI309763,1.8235294117647065
EPI352691,EPI302233,1.8235294117647065
EPI352691,EPI302327,1.8235294117647065
EPI360950,EPI1868486,2.556693353193073
EPI360950,EPI1868485,2.556693353193073
EPI360950,EPI609665,4.615584415584417
EPI360950,EPI2079831,3.666666666666666
EPI360950,EPI606514,0.4666666666666668
EPI360950,EPI331093,0.12820512820512775
EPI360950,EPI301762,0.14892830746489327
EPI360950,EPI318272,0.29785661492978655
EPI360950,EPI319241,3.091822094691537
EPI360950,EPI326342,3.091822094691537
EPI360950,EPI309763,3.091822094691537
EPI360950,EPI302233,3.091822094691537
EPI360950,EPI302327,3.091822094691537
EPI360950,EPI349106,0.38501963153126084
EPI360950,EPI2420071,0.38501963153126084
EPI360950,EPI349103,0.38501963153126084
EPI360950,EPI1868550,0.38501963153126084
EPI360950,EPI353906,0.38501963153126084
EPI360950,EPI360950,0.0
EPI360950,EPI309737,1.7763568394002505e-15
EPI360950,EPI359982,1.7763568394002505e-15
EPI360950,EPI359992,1.7763568394002505e-15
EPI360950,EPI341343,1.7763568394002505e-15
EPI360950,EPI332697,0.5
EPI360950,EPI377328,1.0
EPI360950,EPI358028,1.074977416440829
EPI360950,EPI391247,1.074977416440829
EPI360950,EPI1868551,1.074977416440829
EPI360950,EPI397362,3.116883116883118
EPI360950,EPI397072,3.116883116883118
EPI360950,EPI395035,2.0
EPI360950,EPI395041,0.0
EPI360950,EPI2120463,0.0
EPI360950,EPI460558,0.20000000000000107
EPI360950,EPI507043,3.5
EPI360950,EPI407150,3.5
EPI360950,EPI572205,2.0000000000000018
EPI360950,EPI426061,1.2705882352941185
EPI360950,EPI404938,0.0
EPI347636,EPI1868486,2.190839694656489
EPI347636,EPI1868485,2.190839694656489
EPI347636,EPI609665,4.272727272727273
EPI347636,EPI2079831,4.666666666666666
EPI347636,EPI606514,1.4666666666666668
EPI347636,EPI331093,0.6666666666666679
EPI347636,EPI301762,0.07575757575757613
EPI347636,EPI318272,0.07575757575757613
EPI347636,EPI319241,2.8235294117647065
EPI347636,EPI326342,2.8235294117647065
EPI347636,EPI309763,2.8235294117647065
EPI347636,EPI302233,2.8235294117647065
EPI347636,EPI302327,2.8235294117647065
EPI352716,EPI1868486,1.1908396946564892
EPI352716,EPI1868485,1.1908396946564892
EPI352716,EPI609665,4.272727272727273
EPI352716,EPI2079831,3.666666666666666
EPI352716,EPI606514,0.4666666666666668
EPI352716,EPI331093,0.0
EPI352716,EPI301762,0.0
EPI352716,EPI318272,0.0
EPI352716,EPI319241,1.8235294117647065
EPI352716,EPI326342,1.8235294117647065
EPI352716,EPI309763,1.8235294117647065
EPI352716,EPI302233,1.8235294117647065
EPI352716,EPI302327,1.8235294117647065
EPI352718,EPI1868486,3.190839694656489
EPI352718,EPI1868485,3.190839694656489
EPI352718,EPI609665,4.272727272727273
EPI352718,EPI2079831,4.666666666666666
EPI352718,EPI606514,1.4666666666666668
EPI352718,EPI331093,1.6666666666666679
EPI352718,EPI301762,0.0
EPI352718,EPI318272,0.0
EPI352718,EPI319241,2.8235294117647065
EPI352718,EPI326342,2.8235294117647065
EPI352718,EPI309763,2.8235294117647065
EPI352718,EPI302233,2.8235294117647065
EPI352718,EPI302327,2.8235294117647065
EPI352720,EPI1868486,3.190839694656489
EPI352720,EPI1868485,3.190839694656489
EPI352720,EPI609665,4.272727272727273
EPI352720,EPI2079831,4.666666666666666
EPI352720,EPI606514,1.4666666666666668
EPI352720,EPI331093,0.6666666666666679
EPI352720,EPI301762,0.15151515151515227
EPI352720,EPI318272,0.15151515151515227
EPI352720,EPI319241,2.8235294117647065
EPI352720,EPI326342,2.8235294117647065
EPI352720,EPI309763,2.8235294117647065
EPI352720,EPI302233,2.8235294117647065
EPI352720,EPI302327,2.8235294117647065
EPI352738,EPI1868486,2.190839694656489
EPI352738,EPI1868485,2.190839694656489
EPI352738,EPI609665,4.272727272727273
EPI352738,EPI2079831,4.666666666666666
EPI352738,EPI606514,1.4666666666666668
EPI352738,EPI331093,0.6666666666666679
EPI352738,EPI301762,0.0
EPI352738,EPI318272,0.0
EPI352738,EPI319241,2.8235294117647065
EPI352738,EPI326342,2.8235294117647065
EPI352738,EPI309763,2.8235294117647065
EPI352738,EPI302233,2.8235294117647065
EPI352738,EPI302327,2.8235294117647065
EPI354146,EPI1868486,3.6908396946564888
EPI354146,EPI1868485,3.6908396946564888
EPI354146,EPI609665,5.272727272727273
EPI354146,EPI2079831,6.666666666666665
EPI354146,EPI606514,3.466666666666667
EPI354146,EPI331093,1.6666666666666679
EPI354146,EPI301762,0.5757575757575761
EPI354146,EPI318272,0.5757575757575761
EPI354146,EPI319241,3.8235294117647065
EPI354146,EPI326342,3.8235294117647065
EPI354146,EPI309763,3.8235294117647065
EPI354146,EPI302233,3.8235294117647065
EPI354146,EPI302327,3.8235294117647065
EPI354158,EPI1868486,4.190839694656488
EPI354158,EPI1868485,4.190839694656488
EPI354158,EPI609665,5.272727272727273
EPI354158,EPI2079831,5.666666666666666
EPI354158,EPI606514,2.466666666666667
EPI354158,EPI331093,2.666666666666668
EPI354158,EPI301762,0.6515151515151523
EPI354158,EPI318272,0.6515151515151523
EPI354158,EPI319241,3.8235294117647065
EPI354158,EPI326342,3.8235294117647065
EPI354158,EPI309763,3.8235294117647065
EPI354158,EPI302233,3.8235294117647065
EPI354158,EPI302327,3.8235294117647065
EPI368913,EPI1868486,3.315839694656489
EPI368913,EPI1868485,3.315839694656489
EPI368913,EPI609665,4.897727272727273
EPI368913,EPI2079831,5.666666666666666
EPI368913,EPI606514,2.466666666666667
EPI368913,EPI331093,1.7916666666666679
EPI368913,EPI301762,0.27651515151515227
EPI368913,EPI318272,0.27651515151515227
EPI368913,EPI319241,3.9485294117647065
EPI368913,EPI326342,3.9485294117647065
EPI368913,EPI309763,3.9485294117647065
EPI368913,EPI302233,3.9485294117647065
EPI368913,EPI302327,3.9485294117647065
EPI354170,EPI1868486,3.190839694656489
EPI354170,EPI1868485,3.190839694656489
EPI354170,EPI609665,4.272727272727273
EPI354170,EPI2079831,4.666666666666666
EPI354170,EPI606514,2.466666666666667
EPI354170,EPI331093,1.6666666666666679
EPI354170,EPI301762,0.15151515151515227
EPI354170,EPI318272,0.15151515151515227
EPI354170,EPI319241,3.8235294117647065
EPI354170,EPI326342,3.8235294117647065
EPI354170,EPI309763,3.8235294117647065
EPI354170,EPI302233,3.8235294117647065
EPI354170,EPI302327,3.8235294117647065
EPI354150,EPI1868486,4.190839694656488
EPI354150,EPI1868485,4.190839694656488
EPI354150,EPI609665,5.272727272727273
EPI354150,EPI2079831,5.666666666666666
EPI354150,EPI606514,2.466666666666667
EPI354150,EPI331093,1.6666666666666679
EPI354150,EPI301762,1.1515151515151523
EPI354150,EPI318272,1.1515151515151523
EPI354150,EPI319241,3.8235294117647065
EPI354150,EPI326342,3.8235294117647065
EPI354150,EPI309763,3.8235294117647065
EPI354150,EPI302233,3.8235294117647065
EPI354150,EPI302327,3.8235294117647065
EPI357312,EPI1868486,2.190839694656489
EPI357312,EPI1868485,2.190839694656489
EPI357312,EPI609665,4.272727272727273
EPI357312,EPI2079831,4.666666666666666
EPI357312,EPI606514,1.4666666666666668
EPI357312,EPI331093,0.0
EPI357312,EPI301762,0.15151515151515227
EPI357312,EPI318272,0.15151515151515227
EPI357312,EPI319241,1.8235294117647065
EPI357312,EPI326342,1.8235294117647065
EPI357312,EPI309763,1.8235294117647065
EPI357312,EPI302233,1.8235294117647065
EPI357312,EPI302327,1.8235294117647065
EPI368913,EPI309737,3.0000000000000018
EPI368913,EPI359982,3.0000000000000018
EPI368913,EPI359992,3.0000000000000018
EPI368913,EPI341343,3.0000000000000018
EPI368913,EPI346607,2.0
EPI368913,EPI332697,2.6000000000000014
EPI354134,EPI1868486,1.1908396946564892
EPI354134,EPI1868485,1.1908396946564892
EPI354134,EPI609665,3.2727272727272734
EPI354134,EPI2079831,3.666666666666666
EPI354134,EPI606514,1.4666666666666668
EPI354134,EPI331093,0.6666666666666679
EPI354134,EPI301762,0.0
EPI354134,EPI318272,0.0
EPI354134,EPI319241,1.8235294117647065
EPI354134,EPI326342,1.8235294117647065
EPI354134,EPI309763,1.8235294117647065
EPI354134,EPI302233,1.8235294117647065
EPI354134,EPI302327,1.8235294117647065
EPI354166,EPI1868486,1.1908396946564892
EPI354166,EPI1868485,1.1908396946564892
EPI354166,EPI609665,3.2727272727272734
EPI354166,EPI2079831,3.666666666666666
EPI354166,EPI606514,0.4666666666666668
EPI354166,EPI331093,0.6666666666666679
EPI354166,EPI301762,0.0
EPI354166,EPI318272,0.0
EPI354166,EPI319241,1.8235294117647065
EPI354166,EPI326342,1.8235294117647065
EPI354166,EPI309763,1.8235294117647065
EPI354166,EPI302233,1.8235294117647065
EPI354166,EPI302327,1.8235294117647065
EPI351285,EPI1868486,4.190839694656488
EPI351285,EPI1868485,4.190839694656488
EPI351285,EPI609665,6.2727272727272725
EPI351285,EPI2079831,6.666666666666665
EPI351285,EPI606514,3.466666666666667
EPI351285,EPI331093,2.666666666666668
EPI351285,EPI301762,2.1515151515151523
EPI351285,EPI318272,2.1515151515151523
EPI351285,EPI319241,5.823529411764706
EPI351285,EPI326342,5.823529411764706
EPI351285,EPI309763,5.823529411764706
EPI351285,EPI302233,5.823529411764706
EPI351285,EPI302327,5.823529411764706
EPI332697,EPI1868486,2.701043776289142
EPI332697,EPI1868485,2.701043776289142
EPI332697,EPI609665,4.262523191094621
EPI332697,EPI2079831,4.666666666666665
EPI332697,EPI606514,0.8285714285714286
EPI332697,EPI331093,0.4761904761904767
EPI332697,EPI301762,0.27575757575757615
EPI332697,EPI318272,0.2813852813852818
EPI332697,EPI319241,2.6901046132738813
EPI332697,EPI326342,2.6901046132738813
EPI332697,EPI309763,2.6901046132738813
EPI332697,EPI302233,2.6901046132738813
EPI332697,EPI302327,2.6901046132738813
EPI346603,EPI1868486,3.190839694656489
EPI346603,EPI1868485,3.190839694656489
EPI346603,EPI609665,4.272727272727273
EPI346603,EPI2079831,4.666666666666666
EPI346603,EPI606514,1.4666666666666668
EPI346603,EPI331093,0.6666666666666679
EPI346603,EPI301762,0.0
EPI346603,EPI318272,0.0
EPI346603,EPI319241,2.8235294117647065
EPI346603,EPI326342,2.8235294117647065
EPI346603,EPI309763,2.8235294117647065
EPI346603,EPI302233,2.8235294117647065
EPI346603,EPI302327,2.8235294117647065
EPI341343,EPI1868486,2.1908396946564896
EPI341343,EPI1868485,2.1908396946564896
EPI309737,EPI1868486,2.190839694656489
EPI309737,EPI1868485,2.190839694656489
EPI341343,EPI609665,3.994949494949496
EPI309737,EPI609665,4.320346320346322
EPI341343,EPI2079831,4.999999999999999
EPI309737,EPI2079831,5.166666666666666
EPI341343,EPI606514,1.9666666666666668
EPI309737,EPI606514,1.5916666666666668
EPI341343,EPI331093,0.27777777777777857
EPI309737,EPI331093,0.16666666666666727
EPI341343,EPI301762,0.0
EPI341343,EPI318272,0.0
EPI309737,EPI301762,0.09090909090909136
EPI309737,EPI318272,0.09090909090909136
EPI341343,EPI319241,2.7679738562091507
EPI341343,EPI326342,2.7679738562091507
EPI341343,EPI309763,2.7679738562091507
EPI341343,EPI302233,2.7679738562091507
EPI341343,EPI302327,2.7679738562091507
EPI309737,EPI319241,2.55686274509804
EPI309737,EPI326342,2.55686274509804
EPI309737,EPI309763,2.55686274509804
EPI309737,EPI302233,2.55686274509804
EPI309737,EPI302327,2.55686274509804
EPI347616,EPI1868486,3.190839694656489
EPI347616,EPI1868485,3.190839694656489
EPI347616,EPI609665,5.272727272727273
EPI347616,EPI2079831,5.666666666666666
EPI347616,EPI606514,1.4666666666666668
EPI347616,EPI331093,0.6666666666666679
EPI347616,EPI301762,0.15151515151515227
EPI347616,EPI318272,0.15151515151515227
EPI347616,EPI319241,2.8235294117647065
EPI347616,EPI326342,2.8235294117647065
EPI347616,EPI309763,2.8235294117647065
EPI347616,EPI302233,2.8235294117647065
EPI347616,EPI302327,2.8235294117647065
EPI346607,EPI1868486,2.5241730279898222
EPI346607,EPI1868485,2.5241730279898222
EPI346607,EPI609665,4.606060606060606
EPI346607,EPI2079831,5.666666666666666
EPI346607,EPI606514,1.4666666666666668
EPI346607,EPI331093,0.3333333333333339
EPI346607,EPI301762,0.0
EPI346607,EPI318272,0.0
EPI346607,EPI319241,3.4901960784313735
EPI346607,EPI326342,3.4901960784313735
EPI346607,EPI309763,3.4901960784313735
EPI346607,EPI302233,3.4901960784313735
EPI346607,EPI302327,3.4901960784313735
EPI346607,EPI309737,0.5000000000000018
EPI346607,EPI359982,0.5000000000000018
EPI346607,EPI359992,0.5000000000000018
EPI346607,EPI341343,0.5000000000000018
EPI346607,EPI346607,0.0
EPI346607,EPI332697,0.6000000000000014
EPI359982,EPI1868486,2.19083969465649
EPI359982,EPI1868485,2.19083969465649
EPI359992,EPI1868486,2.19083969465649
EPI359992,EPI1868485,2.19083969465649
EPI359982,EPI609665,4.106060606060607
EPI359992,EPI609665,4.106060606060607
EPI359982,EPI2079831,5.666666666666666
EPI359992,EPI2079831,5.666666666666666
EPI359982,EPI606514,2.466666666666667
EPI359992,EPI606514,2.466666666666667
EPI359982,EPI331093,0.3333333333333339
EPI359992,EPI331093,0.3333333333333339
EPI359982,EPI301762,0.0
EPI359982,EPI318272,0.0
EPI359992,EPI301762,0.0
EPI359992,EPI318272,0.0
EPI359982,EPI319241,2.9901960784313726
EPI359982,EPI326342,2.9901960784313726
EPI359982,EPI309763,2.9901960784313726
EPI359982,EPI302233,2.9901960784313726
EPI359982,EPI302327,2.9901960784313726
EPI359992,EPI319241,2.9901960784313726
EPI359992,EPI326342,2.9901960784313726
EPI359992,EPI309763,2.9901960784313726
EPI359992,EPI302233,2.9901960784313726
EPI359992,EPI302327,2.9901960784313726
EPI309737,EPI309737,8.881784197001252e-16
EPI309737,EPI359982,8.881784197001252e-16
EPI309737,EPI359992,8.881784197001252e-16
EPI309737,EPI341343,8.881784197001252e-16
EPI359982,EPI309737,0.0
EPI359982,EPI359982,0.0
EPI359982,EPI359992,0.0
EPI359982,EPI341343,0.0
EPI359992,EPI309737,0.0
EPI359992,EPI359982,0.0
EPI359992,EPI359992,0.0
EPI359992,EPI341343,0.0
EPI341343,EPI309737,0.0
EPI341343,EPI359982,0.0
EPI341343,EPI359992,0.0
EPI341343,EPI341343,0.0
EPI309737,EPI346607,0.5
EPI359982,EPI346607,1.0
EPI359992,EPI346607,1.0
EPI341343,EPI346607,1.0
EPI309737,EPI332697,0.10000000000000053
EPI359982,EPI332697,0.20000000000000107
EPI359992,EPI332697,0.20000000000000107
EPI341343,EPI332697,0.20000000000000107
EPI309737,EPI349106,0.40594315245478246
EPI309737,EPI2420071,0.40594315245478246
EPI309737,EPI349103,0.40594315245478246
EPI309737,EPI1868550,0.40594315245478246
EPI309737,EPI353906,0.40594315245478246
EPI359982,EPI349106,0.3503875968992265
EPI359982,EPI2420071,0.3503875968992265
EPI359982,EPI349103,0.3503875968992265
EPI359982,EPI1868550,0.3503875968992265
EPI359982,EPI353906,0.3503875968992265
EPI359992,EPI349106,0.3503875968992265
EPI359992,EPI2420071,0.3503875968992265
EPI359992,EPI349103,0.3503875968992265
EPI359992,EPI1868550,0.3503875968992265
EPI359992,EPI353906,0.3503875968992265
EPI341343,EPI349106,0.3503875968992265
EPI341343,EPI2420071,0.3503875968992265
EPI341343,EPI349103,0.3503875968992265
EPI341343,EPI1868550,0.3503875968992265
EPI341343,EPI353906,0.3503875968992265
EPI309737,EPI360950,0.15833333333333321
EPI359982,EPI360950,0.0
EPI359992,EPI360950,0.0
EPI341343,EPI360950,0.0
EPI352740,EPI1868486,1.1908396946564892
EPI352740,EPI1868485,1.1908396946564892
EPI352740,EPI609665,3.2727272727272734
EPI352740,EPI2079831,4.666666666666666
EPI352740,EPI606514,0.4666666666666668
EPI352740,EPI331093,0.6666666666666679
EPI352740,EPI301762,0.0
EPI352740,EPI318272,0.0
EPI352740,EPI319241,1.8235294117647065
EPI352740,EPI326342,1.8235294117647065
EPI352740,EPI309763,1.8235294117647065
EPI352740,EPI302233,1.8235294117647065
EPI352740,EPI302327,1.8235294117647065
EPI316914,EPI1868486,3.190839694656489
EPI316914,EPI1868485,3.190839694656489
EPI316914,EPI609665,4.272727272727273
EPI316914,EPI2079831,4.666666666666666
EPI316914,EPI606514,1.4666666666666668
EPI316914,EPI331093,0.0
EPI316914,EPI301762,0.0
EPI316914,EPI318272,0.0
EPI316914,EPI319241,2.8235294117647065
EPI316914,EPI326342,2.8235294117647065
EPI316914,EPI309763,2.8235294117647065
EPI316914,EPI302233,2.8235294117647065
EPI316914,EPI302327,2.8235294117647065
EPI352742,EPI1868486,3.190839694656489
EPI352742,EPI1868485,3.190839694656489
EPI352742,EPI609665,4.272727272727273
EPI352742,EPI2079831,4.666666666666666
EPI352742,EPI606514,0.4666666666666668
EPI352742,EPI331093,0.0
EPI352742,EPI301762,0.0
EPI352742,EPI318272,0.0
EPI352742,EPI319241,2.8235294117647065
EPI352742,EPI326342,2.8235294117647065
EPI352742,EPI309763,2.8235294117647065
EPI352742,EPI302233,2.8235294117647065
EPI352742,EPI302327,2.8235294117647065
EPI352771,EPI1868486,3.190839694656489
EPI352771,EPI1868485,3.190839694656489
EPI352771,EPI609665,5.272727272727273
EPI352771,EPI2079831,4.666666666666666
EPI352771,EPI606514,1.4666666666666668
EPI352771,EPI331093,1.6666666666666679
EPI352771,EPI301762,0.15151515151515227
EPI352771,EPI318272,0.15151515151515227
EPI352771,EPI319241,2.8235294117647065
EPI352771,EPI326342,2.8235294117647065
EPI352771,EPI309763,2.8235294117647065
EPI352771,EPI302233,2.8235294117647065
EPI352771,EPI302327,2.8235294117647065
EPI352773,EPI1868486,2.190839694656489
EPI352773,EPI1868485,2.190839694656489
EPI352773,EPI609665,4.272727272727273
EPI352773,EPI2079831,5.666666666666666
EPI352773,EPI606514,1.4666666666666668
EPI352773,EPI331093,0.0
EPI352773,EPI301762,0.15151515151515227
EPI352773,EPI318272,0.15151515151515227
EPI352773,EPI319241,2.8235294117647065
EPI352773,EPI326342,2.8235294117647065
EPI352773,EPI309763,2.8235294117647065
EPI352773,EPI302233,2.8235294117647065
EPI352773,EPI302327,2.8235294117647065
EPI352811,EPI1868486,2.190839694656489
EPI352811,EPI1868485,2.190839694656489
EPI352811,EPI609665,3.2727272727272734
EPI352811,EPI2079831,4.666666666666666
EPI352811,EPI606514,0.4666666666666668
EPI352811,EPI331093,0.0
EPI352811,EPI301762,0.0
EPI352811,EPI318272,0.0
EPI352811,EPI319241,1.8235294117647065
EPI352811,EPI326342,1.8235294117647065
EPI352811,EPI309763,1.8235294117647065
EPI352811,EPI302233,1.8235294117647065
EPI352811,EPI302327,1.8235294117647065
EPI352769,EPI1868486,2.190839694656489
EPI352769,EPI1868485,2.190839694656489
EPI352769,EPI609665,4.272727272727273
EPI352769,EPI2079831,4.666666666666666
EPI352769,EPI606514,1.4666666666666668
EPI352769,EPI331093,0.0
EPI352769,EPI301762,0.0
EPI352769,EPI318272,0.0
EPI352769,EPI319241,2.8235294117647065
EPI352769,EPI326342,2.8235294117647065
EPI352769,EPI309763,2.8235294117647065
EPI352769,EPI302233,2.8235294117647065
EPI352769,EPI302327,2.8235294117647065
EPI347638,EPI1868486,2.8575063613231557
EPI347638,EPI1868485,2.8575063613231557
EPI347638,EPI609665,4.272727272727273
EPI347638,EPI2079831,5.333333333333333
EPI347638,EPI606514,1.4666666666666668
EPI347638,EPI331093,1.1111111111111118
EPI347638,EPI301762,0.10101010101010151
EPI347638,EPI318272,0.10101010101010151
EPI347638,EPI319241,2.8235294117647065
EPI347638,EPI326342,2.8235294117647065
EPI347638,EPI309763,2.8235294117647065
EPI347638,EPI302233,2.8235294117647065
EPI347638,EPI302327,2.8235294117647065
EPI352734,EPI1868486,3.190839694656489
EPI352734,EPI1868485,3.190839694656489
EPI352734,EPI609665,4.272727272727273
EPI352734,EPI2079831,4.666666666666666
EPI352734,EPI606514,0.4666666666666668
EPI352734,EPI331093,0.0
EPI352734,EPI301762,0.15151515151515227
EPI352734,EPI318272,0.15151515151515227
EPI352734,EPI319241,2.8235294117647065
EPI352734,EPI326342,2.8235294117647065
EPI352734,EPI309763,2.8235294117647065
EPI352734,EPI302233,2.8235294117647065
EPI352734,EPI302327,2.8235294117647065
EPI352753,EPI1868486,2.190839694656489
EPI352753,EPI1868485,2.190839694656489
EPI352753,EPI609665,4.272727272727273
EPI352753,EPI2079831,4.666666666666666
EPI352753,EPI606514,0.4666666666666668
EPI352753,EPI331093,0.0
EPI352753,EPI301762,0.15151515151515227
EPI352753,EPI318272,0.15151515151515227
EPI352753,EPI319241,2.8235294117647065
EPI352753,EPI326342,2.8235294117647065
EPI352753,EPI309763,2.8235294117647065
EPI352753,EPI302233,2.8235294117647065
EPI352753,EPI302327,2.8235294117647065
EPI347472,EPI1868486,1.9408396946564892
EPI347472,EPI1868485,1.9408396946564892
EPI347472,EPI609665,3.6477272727272734
EPI347472,EPI2079831,3.166666666666666
EPI347472,EPI606514,0.0
EPI347472,EPI331093,0.41666666666666696
EPI347472,EPI301762,0.16287878787878807
EPI347472,EPI318272,0.16287878787878807
EPI347472,EPI319241,2.1985294117647065
EPI347472,EPI326342,2.1985294117647065
EPI347472,EPI309763,2.1985294117647065
EPI347472,EPI302233,2.1985294117647065
EPI347472,EPI302327,2.1985294117647065
EPI352775,EPI1868486,3.190839694656489
EPI352775,EPI1868485,3.190839694656489
EPI352775,EPI609665,4.272727272727273
EPI352775,EPI2079831,4.666666666666666
EPI352775,EPI606514,1.4666666666666668
EPI352775,EPI331093,0.6666666666666679
EPI352775,EPI301762,0.15151515151515227
EPI352775,EPI318272,0.15151515151515227
EPI352775,EPI319241,2.8235294117647065
EPI352775,EPI326342,2.8235294117647065
EPI352775,EPI309763,2.8235294117647065
EPI352775,EPI302233,2.8235294117647065
EPI352775,EPI302327,2.8235294117647065
EPI352736,EPI1868486,2.190839694656489
EPI352736,EPI1868485,2.190839694656489
EPI352736,EPI609665,3.2727272727272734
EPI352736,EPI2079831,4.666666666666666
EPI352736,EPI606514,0.4666666666666668
EPI352736,EPI331093,0.0
EPI352736,EPI301762,0.0
EPI352736,EPI318272,0.0
EPI352736,EPI319241,1.8235294117647065
EPI352736,EPI326342,1.8235294117647065
EPI352736,EPI309763,1.8235294117647065
EPI352736,EPI302233,1.8235294117647065
EPI352736,EPI302327,1.8235294117647065
EPI352759,EPI1868486,3.190839694656489
EPI352759,EPI1868485,3.190839694656489
EPI352759,EPI609665,4.772727272727273
